artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,align_file,album_id,split
Claudio Arrau,1,"Piano Sonata No.7 in D, Op.10 No.3: 2. Largo e mesto",625.0,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05916.mid",https://www.youtube.com/watch?v=P4VtMWbAfd0,,5916,Beethoven: Complete Piano Sonatas,2012-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05916_infer_corresp.txt",15,validation
Claudio Arrau,1,"Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: II. Largo e mesto",618.12,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05917.mid",https://www.youtube.com/watch?v=nubl_ZSCzlc,,5917,Icon: Claudio Arrau,2011-02-21,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05917_infer_corresp.txt",83,train
Claudio Arrau,1,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: II. Largo e mesto",676.533,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05918.mid",https://www.youtube.com/watch?v=mzvbltTi9Ys,,5918,"Piano Recital: Arrau, Claudio - Beethoven, L. Van / Brahms, J. (Schwetzinger Festspiele Edition, 1963, 1973)",2009-04-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05918_infer_corresp.txt",100,train
Claudio Arrau,1,"Piano Sonata No.7 in D, Op.10 No.3: 2. Largo e mesto",626.0,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05919.mid",https://www.youtube.com/watch?v=tthuabfrDb4,,5919,Beethoven: The Complete Piano Sonatas & Concertos,1998-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05919_infer_corresp.txt",66,train
Claudio Arrau,1,"Piano Sonata No.7 in D, Op.10 No.3: 2. Largo e mesto",679.0,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05920.mid",https://www.youtube.com/watch?v=8zTU-oMv3jg,,5920,Beethoven: Piano Sonatas Nos. 4 & 7,1986-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05920_infer_corresp.txt",38,train
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 2. Largo e mesto",642.026,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05925.mid",https://www.youtube.com/watch?v=5TE2fzVIbhA,,5925,Beethoven: Complete Piano Sonatas & Concertos,2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05925_infer_corresp.txt",16,train
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 2. Largo e mesto",640.36,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05926.mid",https://www.youtube.com/watch?v=YBYFJS_BjeM,,5926,Brendel spielt Beethoven (Klavierkonzerte / Klaviersonaten),2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05926_infer_corresp.txt",72,test
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 2. Largo e mesto",629.0,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05927.mid",https://www.youtube.com/watch?v=nQtcCIC6w28,,5927,Beethoven: The Complete Piano Sonatas,2009-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05927_infer_corresp.txt",65,train
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 2. Largo e mesto",630.0,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05928.mid",https://www.youtube.com/watch?v=WbCqlqK-r38,,5928,"Beethoven: Piano Sonatas Nos.5, 6 & 7",1996-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05928_infer_corresp.txt",45,train
Friedrich Gulda,3,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: II. Largo e mesto",482.0,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05930.mid",https://www.youtube.com/watch?v=nnEC1aBu9z4,,5930,Beethoven: Complete Piano Sonatas,2021-07-23,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05930_infer_corresp.txt",15,train
Friedrich Gulda,3,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: II. Largo e mesto",557.693,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05931.mid",https://www.youtube.com/watch?v=uNVTVj0Ni8A,,5931,"Milestones of a Piano Legend: Friedrich Gulda, Vol. 9",2018-10-05,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05931_infer_corresp.txt",92,test
Wilhelm Kempff,5,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: II. Largo e mesto",524.48,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05933.mid",https://www.youtube.com/watch?v=4g2JbIwKE5I,,5933,Beethoven: Sonatas Nos. 7 - 12,2019-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05933_infer_corresp.txt",63,train
Wilhelm Kempff,5,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: II. Largo e mesto",525.0,Ludwig van Beethoven,1167,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05934.mid",https://www.youtube.com/watch?v=Pldf8DeL7qM,,5934,Beethoven: The Piano Sonatas,1995-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05934_infer_corresp.txt",69,train
Sviatoslav Richter,4,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto (Live)",407.306,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05943.mid",https://www.youtube.com/watch?v=j6RZmC5Ct_I,good quality,5943,"Richter Archives, Vol. 17: 1967 Budapest Recital (Live)",2017-05-19,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05943_infer_corresp.txt",102,validation
Sviatoslav Richter,4,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",394.746,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05944.mid",https://www.youtube.com/watch?v=tZsZCU-1h7M,,5944,Beethoven: The Last Three Piano Sonatas,2017-04-07,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05944_infer_corresp.txt",67,train
Sviatoslav Richter,4,"Sonata No. 7 in D Major, Op. 10, No. 3: I. Presto",391.44,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05945.mid",https://www.youtube.com/watch?v=anAroiTA5do,,5945,"Beethoven: Sonatas Nos. 3, 7 & 19",2009-07-08,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05945_infer_corresp.txt",62,train
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",430.426,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05958.mid",https://www.youtube.com/watch?v=wDxGWixAUbA,,5958,Beethoven: Complete Piano Sonatas & Diabelli Variations,2021-08-20,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05958_infer_corresp.txt",17,train
Daniel Barenboim,2,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",450.853,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05959.mid",https://www.youtube.com/watch?v=6BwtNgfGAqI,,5959,Beethoven: Piano Sonatas Nos. 7-12,2020-10-30,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05959_infer_corresp.txt",40,test
Daniel Barenboim,2,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: 1. Presto",439.76,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05961.mid",https://www.youtube.com/watch?v=jB66IqLfvqE,,5961,Beethoven For All - The Piano Sonatas,2006-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05961_infer_corresp.txt",7,train
Daniel Barenboim,2,"Piano Sonata No. 7 In D Major, Op. 10, No. 3: 1. Presto",428.466,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05962.mid",https://www.youtube.com/watch?v=aLdXAFndEog,,5962,Beethoven: The Piano Sonatas,1984-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05962_infer_corresp.txt",69,train
Claudio Arrau,1,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",405.053,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05963.mid",https://www.youtube.com/watch?v=UJoOvnONN1I,,5963,"Milestones of a Piano Legend: Claudio Arrau Plays Beethoven, Vol. 2",2021-08-06,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05963_infer_corresp.txt",89,train
Claudio Arrau,1,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",405.826,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05964.mid",https://www.youtube.com/watch?v=Bjh2QlKCFck,,5964,Beethoven: Piano Sonatas,2020-02-07,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05964_infer_corresp.txt",24,train
Claudio Arrau,1,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",417.213,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05965.mid",https://www.youtube.com/watch?v=QbZ_3Xyy4GM,,5965,"Piano Recital: Arrau, Claudio - Beethoven, L. Van / Brahms, J. (Schwetzinger Festspiele Edition, 1963, 1973)",2009-04-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05965_infer_corresp.txt",100,test
Claudio Arrau,1,"Piano Sonata No.7 in D, Op.10 No.3: 1. Presto",402.0,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05966.mid",https://www.youtube.com/watch?v=GQ8GtkPvJ08,,5966,Beethoven: Complete Piano Sonatas,2012-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05966_infer_corresp.txt",15,train
Claudio Arrau,1,"Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",407.36,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05967.mid",https://www.youtube.com/watch?v=Bvq7PCGTtQ4,,5967,Icon: Claudio Arrau,2011-02-21,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05967_infer_corresp.txt",83,train
Claudio Arrau,1,"Piano Sonata No.7 in D, Op.10 No.3: 1. Presto",437.0,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05968.mid",https://www.youtube.com/watch?v=ctv5bMcwwto,,5968,Beethoven: Piano Sonatas Nos. 4 & 7,1986-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05968_infer_corresp.txt",38,test
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 1. Presto",414.493,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05972.mid",https://www.youtube.com/watch?v=v2URZFvsrGk,,5972,Beethoven: Complete Piano Sonatas & Concertos,2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05972_infer_corresp.txt",16,train
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 1. Presto",411.76,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05973.mid",https://www.youtube.com/watch?v=yteVOGCySj0,,5973,Brendel spielt Beethoven (Klavierkonzerte / Klaviersonaten),2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05973_infer_corresp.txt",72,train
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 1. Presto",420.0,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05974.mid",https://www.youtube.com/watch?v=c3sEcsaOkZI,,5974,Beethoven: The Complete Piano Sonatas,2009-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05974_infer_corresp.txt",65,train
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 1. Presto",422.0,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05975.mid",https://www.youtube.com/watch?v=20zVbLJtTH4,,5975,"Beethoven: Piano Sonatas Nos.5, 6 & 7",1996-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05975_infer_corresp.txt",45,train
Friedrich Gulda,3,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",387.466,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05977.mid",https://www.youtube.com/watch?v=4_5Vu658rVw,,5977,Beethoven: Complete Piano Sonatas,2021-07-23,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05977_infer_corresp.txt",15,validation
Friedrich Gulda,3,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",430.773,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05978.mid",https://www.youtube.com/watch?v=tVT_nOaDXAk,,5978,"Milestones of a Piano Legend: Friedrich Gulda, Vol. 9",2018-10-05,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05978_infer_corresp.txt",92,validation
Wilhelm Kempff,5,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",426.964,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05980.mid",https://www.youtube.com/watch?v=eJnDPUCr5J8,,5980,Beethoven: Sonatas Nos. 7 - 12,2019-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05980_infer_corresp.txt",63,train
Wilhelm Kempff,5,"Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",304.506,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05981.mid",https://www.youtube.com/watch?v=ufsWtcVuNdA,,5981,Beethoven: The Piano Sonatas,2013-05-27,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05981_infer_corresp.txt",69,train
Wilhelm Kempff,5,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",300.0,Ludwig van Beethoven,1168,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05983.mid",https://www.youtube.com/watch?v=2rwxEmUQR_s,,5983,Beethoven: The Piano Sonatas,1995-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05983_infer_corresp.txt",69,train
Sviatoslav Richter,4,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",224.48,Ludwig van Beethoven,1175,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06029.mid",https://www.youtube.com/watch?v=vuxmIsQkkEI,,6029,Liszt: Piano Concerto No.1; Piano Concerto No.2,2001-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06029_infer_corresp.txt",84,train
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 20 in G Major, Op. 49 No. 2: II. Tempo di menuetto",249.733,Ludwig van Beethoven,1175,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06037.mid",https://www.youtube.com/watch?v=rrCUTAXcYFo,,6037,Beethoven: Complete Piano Sonatas & Diabelli Variations,2021-08-20,,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06037_infer_corresp.txt",17,train
Daniel Barenboim,2,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: II. Tempo di Menuetto",229.893,Ludwig van Beethoven,1175,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06038.mid",https://www.youtube.com/watch?v=eftjDODO15c,,6038,Beethoven: Piano Sonatas Nos. 20-26,2020-10-30,,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06038_infer_corresp.txt",33,train
Daniel Barenboim,2,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: 2. Tempo di Menuetto",247.213,Ludwig van Beethoven,1175,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06039.mid",https://www.youtube.com/watch?v=56R5OeUh_-c,,6039,Beethoven For All - The Piano Sonatas,2006-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06039_infer_corresp.txt",7,train
Daniel Barenboim,2,"Piano Sonata No. 20 In G Major, Op. 49, No. 2: 2. Tempo di Menuetto",224.626,Ludwig van Beethoven,1175,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06040.mid",https://www.youtube.com/watch?v=aqG9ip6vZnc,,6040,Beethoven: The Piano Sonatas,1984-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06040_infer_corresp.txt",69,train
Claudio Arrau,1,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",236.0,Ludwig van Beethoven,1175,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06041.mid",https://www.youtube.com/watch?v=nODXxLt1GPk,,6041,Beethoven: Complete Piano Sonatas,2012-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06041_infer_corresp.txt",15,train
